codigo_cta,tipo_documento,status_documento,numero_documento,data_emissao,data_vencimento,data_quitacao,valor_documento,valor_desconto,valor_saldo,Usuario,descricao_tipo_documento,fornecedor,numero_documento_base
2485,fornecedor,quitado,95105/001,2025-04-25,2025-05-10,2025-05-13,408.63,0.0,0.0,IMPORTACAO,DUPLICATA,VAREJAO DOS COMPRIMIDOS,95105
2486,fornecedor,quitado,95105/002,2025-04-25,2025-05-20,2025-05-23,408.48,0.0,0.0,IMPORTACAO,DUPLICATA,VAREJAO DOS COMPRIMIDOS,95105
2487,fornecedor,quitado,95105/003,2025-04-25,2025-05-30,2025-05-30,408.48,0.0,0.0,IMPORTACAO,DUPLICATA,VAREJAO DOS COMPRIMIDOS,95105
2491,fornecedor,quitado,103900/001,2025-04-24,2025-05-14,2025-05-19,1329.8,0.0,0.0,IMPORTACAO,DUPLICATA,VALFARMA,103900
2492,fornecedor,quitado,103900/002,2025-04-24,2025-05-24,2025-05-29,1329.8,0.0,0.0,IMPORTACAO,DUPLICATA,VALFARMA,103900
2493,fornecedor,quitado,103900/003,2025-04-24,2025-06-03,2025-06-10,1329.8,0.0,0.0,IMPORTACAO,DUPLICATA,VALFARMA,103900
2564,fornecedor,quitado,1845810/001,2025-04-15,2025-05-15,2025-05-15,36629.63,0.0,0.0,YAGO,DUPLICATA,CIRURGICA FERNANDES,1845810
2565,fornecedor,quitado,1845810/002,2025-04-15,2025-05-30,2025-05-30,29370.52,0.0,0.0,YAGO,DUPLICATA,CIRURGICA FERNANDES,1845810
2566,fornecedor,quitado,1845810/003,2025-04-15,2025-06-16,2025-06-16,30260.53,0.0,0.0,YAGO,DUPLICATA,CIRURGICA FERNANDES,1845810
2573,fornecedor,quitado,15836/001,2025-04-28,2025-05-28,2025-05-15,1795.0,0.0,0.0,IMPORTACAO,DUPLICATA,BELIEVE,15836
2574,fornecedor,quitado,15836/002,2025-04-28,2025-06-12,2025-06-12,1795.0,0.0,0.0,IMPORTACAO,DUPLICATA,BELIEVE,15836
2575,fornecedor,quitado,15836/003,2025-04-28,2025-06-27,2025-06-27,1795.0,0.0,0.0,IMPORTACAO,DUPLICATA,BELIEVE,15836
2599,fornecedor,quitado,104036/001,2025-04-28,2025-05-28,2025-05-30,400.0,0.0,0.0,IMPORTACAO,DUPLICATA,VALFARMA,104036
2600,fornecedor,quitado,645,2025-04-28,2025-05-18,2025-05-19,6280.0,0.0,0.0,YAGO,DUPLICATA,NOVA MED DISTRIBUIDORA LTDA,645
2601,fornecedor,quitado,645-2,2025-04-28,2025-05-28,2025-05-29,6280.0,0.0,0.0,YAGO,DUPLICATA,NOVA MED DISTRIBUIDORA LTDA,645-2
2612,fornecedor,quitado,104064/001,2025-04-29,2025-05-29,2025-05-30,2760.31,0.0,0.0,IMPORTACAO,DUPLICATA,VALFARMA,104064
2613,fornecedor,quitado,104064/002,2025-04-29,2025-06-13,2025-06-13,2760.32,0.0,0.0,IMPORTACAO,DUPLICATA,VALFARMA,104064
2620,fornecedor,quitado,104048/001,2025-04-29,2025-05-29,2025-05-30,1474.16,0.0,0.0,IMPORTACAO,DUPLICATA,VALFARMA,104048
2622,fornecedor,quitado,11751/001,2025-04-28,2025-05-27,2025-05-27,269.4,0.0,0.0,YAGO,DUPLICATA,BRILHAR,11751
2641,fornecedor,quitado,79682/001,2025-04-23,2025-05-28,2025-05-30,456.0,0.0,0.0,TAMIRIS,DUPLICATA,VIC PHARMA,79682
2642,fornecedor,quitado,79682/002,2025-04-23,2025-06-09,2025-06-17,456.0,0.0,0.0,IMPORTACAO,DUPLICATA,VIC PHARMA,79682
2643,fornecedor,quitado,79682/003,2025-04-23,2025-06-23,2025-06-23,456.0,0.0,0.0,TAMIRIS,DUPLICATA,VIC PHARMA,79682
2650,fornecedor,quitado,79683/001,2025-04-23,2025-05-28,2025-06-02,1806.83,0.0,0.0,TAMIRIS,DUPLICATA,VIC PHARMA,79683
2651,fornecedor,quitado,79683/002,2025-04-23,2025-06-09,2025-06-20,1806.83,0.0,0.0,IMPORTACAO,DUPLICATA,VIC PHARMA,79683
2652,fornecedor,quitado,79683/003,2025-04-23,2025-06-23,2025-06-23,1806.82,0.0,0.0,IMPORTACAO,DUPLICATA,VIC PHARMA,79683
2656,fornecedor,quitado,79684/001,2025-04-23,2025-05-23,2025-05-27,1128.8,0.0,0.0,TAMIRIS,DUPLICATA,VIC PHARMA,79684
2657,fornecedor,quitado,79684/002,2025-04-23,2025-06-09,2025-06-20,1128.8,0.0,0.0,IMPORTACAO,DUPLICATA,VIC PHARMA,79684
2658,fornecedor,quitado,79684/003,2025-04-23,2025-06-23,2025-06-23,1128.8,0.0,0.0,IMPORTACAO,DUPLICATA,VIC PHARMA,79684
2692,fornecedor,quitado,79695/001,2025-04-23,2025-05-23,2025-06-05,27682.94,0.0,0.0,TAMIRIS,DUPLICATA,VIC PHARMA,79695
2693,fornecedor,quitado,79695/002,2025-04-23,2025-06-09,2025-06-20,27682.94,0.0,0.0,IMPORTACAO,DUPLICATA,VIC PHARMA,79695
2694,fornecedor,quitado,79695/003,2025-04-23,2025-06-23,2025-06-23,27682.94,0.0,0.0,IMPORTACAO,DUPLICATA,VIC PHARMA,79695
2701,fornecedor,quitado,59032/001,2025-04-08,2025-06-02,2025-06-17,18253.2,0.0,0.0,IMPORTACAO,DUPLICATA,AMED S/A,59032
2702,fornecedor,quitado,59032/002,2025-04-08,2025-06-12,2025-06-27,18253.2,0.0,0.0,IMPORTACAO,DUPLICATA,AMED S/A,59032
2703,fornecedor,aberto,59032/003,2025-04-08,2025-06-22,,18253.2,0.0,18253.2,IMPORTACAO,DUPLICATA,AMED S/A,59032
2704,fornecedor,quitado,59033/001,2025-04-08,2025-06-02,2025-06-18,18253.2,0.0,0.0,IMPORTACAO,DUPLICATA,AMED S/A,59033
2705,fornecedor,quitado,59033/002,2025-04-08,2025-06-12,2025-06-25,18253.2,0.0,0.0,IMPORTACAO,DUPLICATA,AMED S/A,59033
2706,fornecedor,aberto,59033/003,2025-04-08,2025-06-22,,18253.2,0.0,18253.2,IMPORTACAO,DUPLICATA,AMED S/A,59033
2707,fornecedor,quitado,59034/001,2025-04-08,2025-06-02,2025-06-18,18253.2,0.0,0.0,IMPORTACAO,DUPLICATA,AMED S/A,59034
2708,fornecedor,quitado,59034/002,2025-04-08,2025-06-12,2025-06-27,18253.2,0.0,0.0,IMPORTACAO,DUPLICATA,AMED S/A,59034
2709,fornecedor,aberto,59034/003,2025-04-08,2025-06-22,,18253.2,0.0,18253.2,IMPORTACAO,DUPLICATA,AMED S/A,59034
2710,fornecedor,quitado,59189/001,2025-04-10,2025-05-25,2025-06-13,17500.0,0.0,0.0,IMPORTACAO,DUPLICATA,AMED S/A,59189
2711,fornecedor,quitado,59189/002,2025-04-10,2025-06-04,2025-06-25,17500.0,0.0,0.0,IMPORTACAO,DUPLICATA,AMED S/A,59189
2712,fornecedor,quitado,59189/003,2025-04-10,2025-06-14,2025-07-03,17500.0,0.0,0.0,IMPORTACAO,DUPLICATA,AMED S/A,59189
2725,fornecedor,quitado,102871/2,2025-05-02,2025-05-09,2025-05-16,5331.0,0.0,0.0,YAGO,BOLETO BANCARIO,VALFARMA,102871
2730,fornecedor,quitado,11961/001,2025-05-02,2025-06-02,2025-06-17,5137.92,0.0,0.0,IMPORTACAO,DUPLICATA,ALFEMA FORTALEZA,11961
2731,fornecedor,quitado,11961/002,2025-05-02,2025-06-16,2025-06-17,5137.92,0.0,0.0,IMPORTACAO,DUPLICATA,ALFEMA FORTALEZA,11961
2732,fornecedor,quitado,2635/001,2025-05-01,2025-05-22,2025-05-30,1750.0,0.0,0.0,NATALIA,DUPLICATA,LUKTEX HOSPITALAR,2635
2734,fornecedor,quitado,104182/001,2025-05-02,2025-06-01,2025-06-02,7896.51,0.0,0.0,IMPORTACAO,DUPLICATA,VALFARMA,104182
2735,fornecedor,quitado,104182/002,2025-05-02,2025-06-16,2025-06-16,7896.52,0.0,0.0,IMPORTACAO,DUPLICATA,VALFARMA,104182
2736,fornecedor,quitado,104182/003,2025-05-02,2025-07-01,2025-07-01,7896.52,0.0,0.0,IMPORTACAO,DUPLICATA,VALFARMA,104182
2739,fornecedor,quitado,514423/001,2025-05-02,2025-06-02,2025-06-02,671.4,0.0,0.0,IMPORTACAO,DUPLICATA,GRUPO NOVA,514423
2741,fornecedor,quitado,558274165,2025-04-28,2025-05-17,2025-05-20,4000.0,0.0,0.0,TAMIRIS,DUPLICATA,NOVA MED DISTRIBUIDORA LTDA,558274165
2751,fornecedor,quitado,15879/001,2025-05-02,2025-06-01,2025-05-26,2957.6,0.0,0.0,TAMIRIS,DUPLICATA,BELIEVE,15879
2752,fornecedor,quitado,15879/002,2025-05-02,2025-06-16,2025-06-16,2957.6,0.0,0.0,IMPORTACAO,DUPLICATA,BELIEVE,15879
2753,fornecedor,quitado,15879/003,2025-05-02,2025-07-01,2025-07-01,2957.6,0.0,0.0,IMPORTACAO,DUPLICATA,BELIEVE,15879
2758,fornecedor,quitado,112270/001,2025-04-29,2025-04-29,2025-04-29,26399.94,0.0,0.0,IMPORTACAO,DUPLICATA,CRALPLAST,112270
2759,fornecedor,quitado,112270/002,2025-04-29,2025-06-03,2025-06-20,8799.98,0.0,0.0,IMPORTACAO,DUPLICATA,CRALPLAST,112270
2760,fornecedor,quitado,112270/003,2025-04-29,2025-06-10,2025-06-20,8799.98,0.0,0.0,IMPORTACAO,DUPLICATA,CRALPLAST,112270
2761,fornecedor,quitado,112270/004,2025-04-29,2025-06-20,2025-06-23,8799.98,0.0,0.0,IMPORTACAO,DUPLICATA,CRALPLAST,112270
2762,fornecedor,quitado,112271/001,2025-04-29,2025-05-27,2025-05-30,377.14,0.0,0.0,NATALIA,DUPLICATA,CRALPLAST,112271
2763,fornecedor,quitado,104293/001,2025-05-06,2025-06-05,2025-06-10,2035.8,0.0,0.0,TAMIRIS,DUPLICATA,VALFARMA,104293
2766,fornecedor,quitado,356/001,2025-05-06,2025-06-04,2025-06-16,419.0,0.0,0.0,TAMIRIS,DUPLICATA,ALPHA MEDICAMENTOS,356
2767,fornecedor,quitado,15936/001,2025-05-07,2025-06-06,2025-05-26,3000.0,0.0,0.0,TAMIRIS,DUPLICATA,BELIEVE,15936
2768,despesas,quitado,0000/01,2025-02-06,2025-03-06,2025-03-11,25000.0,0.0,0.0,SUELEN,DÉBITO EM CONTA,Fornecedor Não Informado,0000
2769,despesas,quitado,0000/02,2025-02-06,2025-04-06,2025-04-10,25000.0,0.0,0.0,SUELEN,DÉBITO EM CONTA,Fornecedor Não Informado,0000
2770,despesas,quitado,0000/03,2025-02-06,2025-05-06,2025-05-10,25000.0,0.0,0.0,SUELEN,DÉBITO EM CONTA,Fornecedor Não Informado,0000
2771,despesas,quitado,0000/04,2025-02-06,2025-06-06,2025-06-09,25000.0,0.0,0.0,SUELEN,DÉBITO EM CONTA,Fornecedor Não Informado,0000
2772,despesas,aberto,0000/05,2025-02-06,2025-07-06,,25000.0,0.0,25000.0,SUELEN,DÉBITO EM CONTA,Fornecedor Não Informado,0000
2773,despesas,aberto,0000/06,2025-02-06,2025-08-06,,25000.0,0.0,25000.0,SUELEN,DÉBITO EM CONTA,Fornecedor Não Informado,0000
2774,despesas,aberto,0000/07,2025-02-06,2025-09-06,,25000.0,0.0,25000.0,SUELEN,DÉBITO EM CONTA,Fornecedor Não Informado,0000
2775,despesas,aberto,0000/08,2025-02-06,2025-10-06,,25000.0,0.0,25000.0,SUELEN,DÉBITO EM CONTA,Fornecedor Não Informado,0000
2776,despesas,aberto,0000/09,2025-02-06,2025-11-06,,25000.0,0.0,25000.0,SUELEN,DÉBITO EM CONTA,Fornecedor Não Informado,0000
2777,despesas,aberto,0000/10,2025-02-06,2025-12-06,,25000.0,0.0,25000.0,SUELEN,DÉBITO EM CONTA,Fornecedor Não Informado,0000
2778,despesas,aberto,0000/11,2025-02-06,2026-01-06,,25000.0,0.0,25000.0,SUELEN,DÉBITO EM CONTA,Fornecedor Não Informado,0000
2779,despesas,aberto,0000/12,2025-02-06,2026-02-06,,25000.0,0.0,25000.0,SUELEN,DÉBITO EM CONTA,Fornecedor Não Informado,0000
2780,despesas,aberto,0000/13,2025-02-06,2026-03-06,,25000.0,0.0,25000.0,SUELEN,DÉBITO EM CONTA,Fornecedor Não Informado,0000
2781,despesas,aberto,0000/14,2025-02-06,2026-04-06,,25000.0,0.0,25000.0,SUELEN,DÉBITO EM CONTA,Fornecedor Não Informado,0000
2782,despesas,aberto,0000/15,2025-02-06,2026-05-06,,25000.0,0.0,25000.0,SUELEN,DÉBITO EM CONTA,Fornecedor Não Informado,0000
2783,despesas,aberto,0000/16,2025-02-06,2026-06-06,,25000.0,0.0,25000.0,SUELEN,DÉBITO EM CONTA,Fornecedor Não Informado,0000
2784,despesas,aberto,0000/17,2025-02-06,2026-07-06,,25000.0,0.0,25000.0,SUELEN,DÉBITO EM CONTA,Fornecedor Não Informado,0000
2785,despesas,aberto,0000/18,2025-02-06,2026-08-06,,25000.0,0.0,25000.0,SUELEN,DÉBITO EM CONTA,Fornecedor Não Informado,0000
2786,despesas,aberto,0000/19,2025-02-06,2026-09-06,,25000.0,0.0,25000.0,SUELEN,DÉBITO EM CONTA,Fornecedor Não Informado,0000
2787,despesas,aberto,0000/20,2025-02-06,2026-10-06,,25000.0,0.0,25000.0,SUELEN,DÉBITO EM CONTA,Fornecedor Não Informado,0000
2788,despesas,aberto,0000/21,2025-02-06,2026-11-06,,25000.0,0.0,25000.0,SUELEN,DÉBITO EM CONTA,Fornecedor Não Informado,0000
2789,despesas,aberto,0000/22,2025-02-06,2026-12-06,,25000.0,0.0,25000.0,SUELEN,DÉBITO EM CONTA,Fornecedor Não Informado,0000
2790,despesas,aberto,0000/23,2025-02-06,2027-01-06,,25000.0,0.0,25000.0,SUELEN,DÉBITO EM CONTA,Fornecedor Não Informado,0000
2791,despesas,aberto,0000/24,2025-02-06,2027-02-06,,25000.0,0.0,25000.0,SUELEN,DÉBITO EM CONTA,Fornecedor Não Informado,0000
2792,fornecedor,quitado,15938/001,2025-05-07,2025-06-06,2025-05-15,624.0,0.0,0.0,TAMIRIS,DUPLICATA,BELIEVE,15938
2793,fornecedor,quitado,359/001,2025-05-07,2025-06-06,2025-06-16,1878.0,0.0,0.0,TAMIRIS,DUPLICATA,ALPHA MEDICAMENTOS,359
2794,fornecedor,quitado,359/002,2025-05-07,2025-06-21,2025-06-24,1878.0,0.0,0.0,IMPORTACAO,DUPLICATA,ALPHA MEDICAMENTOS,359
2795,fornecedor,aberto,359/003,2025-05-07,2025-07-06,,1878.0,0.0,1878.0,IMPORTACAO,DUPLICATA,ALPHA MEDICAMENTOS,359
2800,fornecedor,quitado,148970,2025-05-08,2025-05-10,2025-05-13,1127.83,0.0,0.0,YAGO,BOLETO BANCARIO,VIP CARGAS,148970
2801,fornecedor,quitado,515164/001,2025-05-06,2025-06-05,2025-06-12,537.31,0.0,0.0,IMPORTACAO,DUPLICATA,GRUPO NOVA,515164
2802,fornecedor,aberto,515164/002,2025-05-06,2025-07-07,,537.31,0.0,537.31,IMPORTACAO,DUPLICATA,GRUPO NOVA,515164
2803,fornecedor,quitado,561597703,2025-04-28,2025-05-23,2025-05-26,3580.0,0.0,0.0,YAGO,DUPLICATA,NOVA MED DISTRIBUIDORA LTDA,561597703
2805,fornecedor,quitado,149071,2025-05-01,2025-05-20,2025-05-23,173.52,0.0,0.0,YAGO,BOLETO BANCARIO,VIP CARGAS,149071
2806,fornecedor,quitado,147938/001,2025-05-03,2025-06-02,2025-06-17,812.29,0.0,0.0,IMPORTACAO,DUPLICATA,SUPER SUPPLY,147938
2807,fornecedor,quitado,450400239,2025-05-06,2025-05-13,2025-05-30,1095.0,0.0,0.0,YAGO,DUPLICATA,BOX WORLD,450400239
2808,fornecedor,quitado,362/001,2025-05-08,2025-06-07,2025-06-16,1144.0,0.0,0.0,IMPORTACAO,DUPLICATA,ALPHA MEDICAMENTOS,362
2809,fornecedor,quitado,362/002,2025-05-08,2025-06-22,2025-06-24,1144.0,0.0,0.0,IMPORTACAO,DUPLICATA,ALPHA MEDICAMENTOS,362
2834,fornecedor,quitado,1848821/001,2025-04-25,2025-05-26,2025-05-27,87390.86,0.0,0.0,IMPORTACAO,DUPLICATA,CIRURGICA FERNANDES,1848821
2835,fornecedor,quitado,1848821/002,2025-04-25,2025-06-09,2025-06-09,71052.28,0.0,0.0,IMPORTACAO,DUPLICATA,CIRURGICA FERNANDES,1848821
2836,fornecedor,quitado,1848821/003,2025-04-25,2025-06-24,2025-06-24,73205.38,0.0,0.0,IMPORTACAO,DUPLICATA,CIRURGICA FERNANDES,1848821
2851,fornecedor,quitado,365/001,2025-05-09,2025-06-07,2025-06-16,643.95,0.0,0.0,IMPORTACAO,DUPLICATA,ALPHA MEDICAMENTOS,365
2852,fornecedor,quitado,365/002,2025-05-09,2025-06-22,2025-06-24,643.95,0.0,0.0,IMPORTACAO,DUPLICATA,ALPHA MEDICAMENTOS,365
2853,fornecedor,quitado,11468/001,2025-05-08,2025-06-07,2025-06-16,1200.0,0.0,0.0,IMPORTACAO,DUPLICATA,MEDMAIA PRODUTOS MEDICOS,11468
2855,fornecedor,quitado,11470/001,2025-05-08,2025-06-07,2025-06-16,1825.0,0.0,0.0,IMPORTACAO,DUPLICATA,MEDMAIA PRODUTOS MEDICOS,11470
2856,fornecedor,quitado,3670/001,2025-05-09,2025-06-06,2025-07-03,2520.0,0.0,0.0,IMPORTACAO,DUPLICATA,FORTAL,3670
2857,fornecedor,quitado,190,2025-05-09,2025-05-09,2025-06-02,80.98,0.0,0.0,YAGO,DUPLICATA,RAIADROGASIL S/A,190
2858,fornecedor,quitado,15957/001,2025-05-08,2025-06-07,2025-05-26,2220.0,0.0,0.0,IMPORTACAO,DUPLICATA,BELIEVE,15957
2862,fornecedor,quitado,48,2025-05-09,2025-06-12,2025-06-12,232.2,0.0,0.0,YAGO,DUPLICATA,EMPREENDIMENTOS PAGUE MENOS LTDA,48
2863,fornecedor,quitado,48-2,2025-05-09,2025-07-12,2025-06-12,232.2,0.0,0.0,YAGO,DUPLICATA,EMPREENDIMENTOS PAGUE MENOS LTDA,48-2
2864,fornecedor,quitado,15962/001,2025-05-09,2025-06-08,2025-06-11,6194.54,0.0,0.0,IMPORTACAO,DUPLICATA,BELIEVE,15962
2865,fornecedor,quitado,15962/002,2025-05-09,2025-06-23,2025-06-23,6194.53,0.0,0.0,IMPORTACAO,DUPLICATA,BELIEVE,15962
2866,fornecedor,aberto,15962/003,2025-05-09,2025-07-08,,6194.53,0.0,6194.53,IMPORTACAO,DUPLICATA,BELIEVE,15962
2867,despesas,aberto,0000/01,2025-05-10,2025-05-10,,2500.0,0.0,2500.0,ADRIANA,DUPLICATA,Fornecedor Não Informado,0000
2868,despesas,aberto,0000/02,2025-05-10,2025-06-10,,2500.0,0.0,2500.0,ADRIANA,DUPLICATA,Fornecedor Não Informado,0000
2869,despesas,aberto,0000/03,2025-05-10,2025-07-10,,2500.0,0.0,2500.0,ADRIANA,DUPLICATA,Fornecedor Não Informado,0000
2870,despesas,aberto,0000/04,2025-05-10,2025-08-10,,2500.0,0.0,2500.0,ADRIANA,DUPLICATA,Fornecedor Não Informado,0000
2871,despesas,aberto,0000/05,2025-05-10,2025-09-10,,2500.0,0.0,2500.0,ADRIANA,DUPLICATA,Fornecedor Não Informado,0000
2872,despesas,aberto,0000/06,2025-05-10,2025-10-10,,2500.0,0.0,2500.0,ADRIANA,DUPLICATA,Fornecedor Não Informado,0000
2873,despesas,aberto,0000/07,2025-05-10,2025-11-10,,2500.0,0.0,2500.0,ADRIANA,DUPLICATA,Fornecedor Não Informado,0000
2874,despesas,aberto,0000/08,2025-05-10,2025-12-10,,2500.0,0.0,2500.0,ADRIANA,DUPLICATA,Fornecedor Não Informado,0000
2875,despesas,aberto,0000/09,2025-05-10,2026-01-10,,2500.0,0.0,2500.0,ADRIANA,DUPLICATA,Fornecedor Não Informado,0000
2876,despesas,aberto,0000/10,2025-05-10,2026-02-10,,2500.0,0.0,2500.0,ADRIANA,DUPLICATA,Fornecedor Não Informado,0000
2877,despesas,aberto,0000/11,2025-05-10,2026-03-10,,2500.0,0.0,2500.0,ADRIANA,DUPLICATA,Fornecedor Não Informado,0000
2878,despesas,aberto,0000/12,2025-05-10,2026-04-10,,2500.0,0.0,2500.0,ADRIANA,DUPLICATA,Fornecedor Não Informado,0000
2879,despesas,quitado,000,2025-05-07,2025-05-10,2025-05-15,6400.0,0.0,0.0,ADRIANA,OUTROS,Fornecedor Não Informado,000
2880,despesas,quitado,01,2025-05-07,2025-06-10,2025-06-17,6400.0,0.0,0.0,ADRIANA,OUTROS,Fornecedor Não Informado,01
2881,despesas,aberto,00,2025-05-07,2025-07-10,,6400.0,0.0,6400.0,ADRIANA,OUTROS,Fornecedor Não Informado,00
2882,despesas,aberto,02,2025-05-07,2025-08-10,,6400.0,0.0,6400.0,ADRIANA,OUTROS,Fornecedor Não Informado,02
2883,despesas,aberto,04,2025-05-07,2025-09-10,,6400.0,0.0,6400.0,ADRIANA,OUTROS,Fornecedor Não Informado,04
2884,despesas,quitado,001,2025-05-07,2025-05-10,2025-05-15,2750.0,0.0,0.0,ADRIANA,OUTROS,Fornecedor Não Informado,001
2885,despesas,cancelado,000/02,2025-05-07,2025-06-10,,2750.0,0.0,2750.0,ADRIANA,OUTROS,Fornecedor Não Informado,000
2886,despesas,aberto,.,2025-05-07,2025-07-10,,2750.0,0.0,2750.0,ADRIANA,OUTROS,Fornecedor Não Informado,.
2887,despesas,aberto,0,2025-05-07,2025-08-10,,2750.0,0.0,2750.0,ADRIANA,OUTROS,Fornecedor Não Informado,0
2888,despesas,aberto,05,2025-05-07,2025-09-10,,2750.0,0.0,2750.0,ADRIANA,OUTROS,Fornecedor Não Informado,05
2889,despesas,aberto,06,2025-05-07,2025-10-10,,2750.0,0.0,2750.0,ADRIANA,OUTROS,Fornecedor Não Informado,06
2890,despesas,aberto,07,2025-05-07,2025-11-10,,2750.0,0.0,2750.0,ADRIANA,OUTROS,Fornecedor Não Informado,07
2891,despesas,aberto,08,2025-05-07,2025-12-10,,2750.0,0.0,2750.0,ADRIANA,OUTROS,Fornecedor Não Informado,08
2892,despesas,aberto,09,2025-05-07,2026-01-10,,2750.0,0.0,2750.0,ADRIANA,OUTROS,Fornecedor Não Informado,09
2893,despesas,aberto,10,2025-05-07,2026-02-10,,2750.0,0.0,2750.0,ADRIANA,OUTROS,Fornecedor Não Informado,10
2894,despesas,quitado,00000,2025-05-08,2025-05-22,2025-05-23,18700.0,0.0,0.0,ADRIANA,CHEQUE PRE DATADO,Fornecedor Não Informado,00000
2896,fornecedor,quitado,515782/001,2025-05-09,2025-06-09,2025-06-12,462.57,0.0,0.0,IMPORTACAO,DUPLICATA,GRUPO NOVA,515782
2897,despesas,aberto,00000/01,2025-05-08,2025-05-15,,7000.0,0.0,7000.0,ADRIANA,DUPLICATA,Fornecedor Não Informado,00000
2898,despesas,aberto,00000/02,2025-05-08,2025-06-15,,7000.0,0.0,7000.0,ADRIANA,DUPLICATA,Fornecedor Não Informado,00000
2899,despesas,aberto,00000/03,2025-05-08,2025-07-15,,7000.0,0.0,7000.0,ADRIANA,DUPLICATA,Fornecedor Não Informado,00000
2900,despesas,aberto,00000/04,2025-05-08,2025-08-15,,7000.0,0.0,7000.0,ADRIANA,DUPLICATA,Fornecedor Não Informado,00000
2901,despesas,aberto,00000/05,2025-05-08,2025-09-15,,7000.0,0.0,7000.0,ADRIANA,DUPLICATA,Fornecedor Não Informado,00000
2902,despesas,aberto,00000/06,2025-05-08,2025-10-15,,7000.0,0.0,7000.0,ADRIANA,DUPLICATA,Fornecedor Não Informado,00000
2903,despesas,aberto,00000/07,2025-05-08,2025-11-15,,7000.0,0.0,7000.0,ADRIANA,DUPLICATA,Fornecedor Não Informado,00000
2904,despesas,aberto,00000/08,2025-05-08,2025-12-15,,7000.0,0.0,7000.0,ADRIANA,DUPLICATA,Fornecedor Não Informado,00000
2905,despesas,aberto,00000/09,2025-05-08,2026-01-15,,7000.0,0.0,7000.0,ADRIANA,DUPLICATA,Fornecedor Não Informado,00000
2906,despesas,aberto,00000/10,2025-05-08,2026-02-15,,7000.0,0.0,7000.0,ADRIANA,DUPLICATA,Fornecedor Não Informado,00000
2907,despesas,aberto,00000/11,2025-05-08,2026-03-15,,7000.0,0.0,7000.0,ADRIANA,DUPLICATA,Fornecedor Não Informado,00000
2908,despesas,aberto,00000/12,2025-05-08,2026-04-15,,7000.0,0.0,7000.0,ADRIANA,DUPLICATA,Fornecedor Não Informado,00000
2909,despesas,cancelado,000/01,2025-05-12,2025-05-12,,500.0,0.0,500.0,ADRIANA,OUTROS,Fornecedor Não Informado,000
2910,despesas,quitado,000/01,2025-05-12,2025-05-12,2025-05-13,380.0,0.0,0.0,ADRIANA,OUTROS,Fornecedor Não Informado,000
2911,despesas,quitado,000/01,2025-05-12,2025-05-12,2025-05-13,500.0,0.0,0.0,ADRIANA,OUTROS,Fornecedor Não Informado,000
2912,despesas,quitado,042025/01,2025-05-12,2025-05-20,2025-05-30,244.68,0.0,0.0,ADRIANA,DAE-DOCUMENTO DE ARRECADACAO ESTADUAL,Fornecedor Não Informado,042025
2913,despesas,quitado,000/01,2025-05-12,2025-05-19,2025-05-19,8000.0,0.0,0.0,ADRIANA,OUTROS,Fornecedor Não Informado,000
2914,fornecedor,quitado,563486233,2025-05-09,2025-05-27,2025-05-27,5301.0,0.0,0.0,YAGO,DUPLICATA,NOVA MED DISTRIBUIDORA LTDA,563486233
2915,fornecedor,quitado,563486237,2025-05-09,2025-06-12,2025-06-12,5301.0,0.0,0.0,YAGO,DUPLICATA,NOVA MED DISTRIBUIDORA LTDA,563486237
2916,despesas,quitado,000/01,2025-05-13,2025-05-15,2025-05-15,8329.0,0.0,0.0,ADRIANA,BOLETO BANCARIO,Fornecedor Não Informado,000
2917,despesas,quitado,000/02,2025-05-13,2025-06-15,2025-06-16,8329.0,0.0,0.0,ADRIANA,BOLETO BANCARIO,Fornecedor Não Informado,000
2918,despesas,aberto,000/03,2025-05-13,2025-07-15,,8329.0,0.0,8329.0,ADRIANA,BOLETO BANCARIO,Fornecedor Não Informado,000
2919,despesas,aberto,000/04,2025-05-13,2025-08-15,,8329.0,0.0,8329.0,ADRIANA,BOLETO BANCARIO,Fornecedor Não Informado,000
2920,despesas,aberto,000/05,2025-05-13,2025-09-15,,8329.0,0.0,8329.0,ADRIANA,BOLETO BANCARIO,Fornecedor Não Informado,000
2921,despesas,aberto,000/06,2025-05-13,2025-10-15,,8329.0,0.0,8329.0,ADRIANA,BOLETO BANCARIO,Fornecedor Não Informado,000
2922,despesas,aberto,000/07,2025-05-13,2025-11-15,,8329.0,0.0,8329.0,ADRIANA,BOLETO BANCARIO,Fornecedor Não Informado,000
2923,despesas,aberto,000/08,2025-05-13,2025-12-15,,8329.0,0.0,8329.0,ADRIANA,BOLETO BANCARIO,Fornecedor Não Informado,000
2924,despesas,aberto,000/09,2025-05-13,2026-01-15,,8329.0,0.0,8329.0,ADRIANA,BOLETO BANCARIO,Fornecedor Não Informado,000
2925,despesas,aberto,000/10,2025-05-13,2026-02-15,,8329.0,0.0,8329.0,ADRIANA,BOLETO BANCARIO,Fornecedor Não Informado,000
2942,despesas,quitado,000/01,2025-05-13,2025-06-12,2025-06-13,13000.0,0.0,0.0,SUELEN,CHEQUE PRE DATADO,Fornecedor Não Informado,000
2943,despesas,aberto,000/02,2025-05-13,2025-07-12,,13000.0,0.0,13000.0,SUELEN,CHEQUE PRE DATADO,Fornecedor Não Informado,000
